Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,042027,1961,03,68.6,Y
IDCJAC0001,042027,1961,04,33.9,Y
IDCJAC0001,042027,1961,05,22.8,Y
IDCJAC0001,042027,1961,06,32.0,Y
IDCJAC0001,042027,1961,07,38.1,Y
IDCJAC0001,042027,1961,08,27.1,Y
IDCJAC0001,042027,1961,09,3.0,Y
IDCJAC0001,042027,1961,10,113.2,Y
IDCJAC0001,042027,1961,11,117.5,Y
IDCJAC0001,042027,1961,12,93.9,Y
IDCJAC0001,042027,1962,01,113.1,Y
IDCJAC0001,042027,1962,02,30.5,Y
IDCJAC0001,042027,1962,03,191.7,Y
IDCJAC0001,042027,1962,04,78.7,Y
IDCJAC0001,042027,1962,05,13.9,Y
IDCJAC0001,042027,1962,06,7.9,Y
IDCJAC0001,042027,1962,07,25.7,Y
IDCJAC0001,042027,1962,08,60.0,Y
IDCJAC0001,042027,1962,09,61.2,Y
IDCJAC0001,042027,1962,10,6.6,Y
IDCJAC0001,042027,1962,11,20.8,Y
IDCJAC0001,042027,1962,12,105.7,Y
IDCJAC0001,042027,1963,01,190.4,Y
IDCJAC0001,042027,1963,02,9.4,Y
IDCJAC0001,042027,1963,03,193.4,Y
IDCJAC0001,042027,1963,04,20.1,Y
IDCJAC0001,042027,1963,05,88.9,Y
IDCJAC0001,042027,1963,06,10.0,Y
IDCJAC0001,042027,1963,07,2.0,Y
IDCJAC0001,042027,1963,08,27.1,Y
IDCJAC0001,042027,1963,09,40.9,Y
IDCJAC0001,042027,1963,10,9.6,Y
IDCJAC0001,042027,1963,11,67.8,Y
IDCJAC0001,042027,1963,12,95.7,Y
IDCJAC0001,042027,1964,01,54.8,Y
IDCJAC0001,042027,1964,02,54.4,Y
IDCJAC0001,042027,1964,03,14.5,Y
IDCJAC0001,042027,1964,04,18.7,Y
IDCJAC0001,042027,1964,05,49.9,Y
IDCJAC0001,042027,1964,06,4.6,Y
IDCJAC0001,042027,1964,07,26.6,Y
IDCJAC0001,042027,1964,08,14.2,Y
IDCJAC0001,042027,1964,09,63.8,Y
IDCJAC0001,042027,1964,10,84.4,Y
IDCJAC0001,042027,1964,11,18.5,Y
IDCJAC0001,042027,1964,12,26.8,Y
IDCJAC0001,042027,1965,01,12.0,Y
IDCJAC0001,042027,1965,02,18.0,Y
IDCJAC0001,042027,1965,03,2.3,Y
IDCJAC0001,042027,1965,04,13.0,Y
IDCJAC0001,042027,1965,05,2.0,Y
IDCJAC0001,042027,1965,06,10.1,Y
IDCJAC0001,042027,1965,07,32.5,Y
IDCJAC0001,042027,1965,08,8.4,Y
IDCJAC0001,042027,1965,09,28.2,Y
IDCJAC0001,042027,1965,10,9.4,Y
IDCJAC0001,042027,1965,11,23.1,Y
IDCJAC0001,042027,1965,12,109.8,Y
IDCJAC0001,042027,1966,01,57.7,Y
IDCJAC0001,042027,1966,02,28.5,Y
IDCJAC0001,042027,1966,03,44.5,Y
IDCJAC0001,042027,1966,04,23.4,Y
IDCJAC0001,042027,1966,05,2.0,Y
IDCJAC0001,042027,1966,06,68.8,Y
IDCJAC0001,042027,1966,07,15.7,Y
IDCJAC0001,042027,1966,08,139.7,Y
IDCJAC0001,042027,1966,09,14.5,Y
IDCJAC0001,042027,1966,10,29.9,Y
IDCJAC0001,042027,1966,11,28.6,Y
IDCJAC0001,042027,1966,12,113.8,Y
IDCJAC0001,042027,1967,01,12.4,Y
IDCJAC0001,042027,1967,02,19.6,Y
IDCJAC0001,042027,1967,03,151.1,Y
IDCJAC0001,042027,1967,04,0.0,Y
IDCJAC0001,042027,1967,05,45.7,Y
IDCJAC0001,042027,1967,06,82.5,Y
IDCJAC0001,042027,1967,07,46.2,Y
IDCJAC0001,042027,1967,08,14.7,Y
IDCJAC0001,042027,1967,09,0.0,Y
IDCJAC0001,042027,1967,10,59.7,Y
IDCJAC0001,042027,1967,11,4.3,Y
IDCJAC0001,042027,1967,12,24.9,Y
IDCJAC0001,042027,1968,01,182.0,Y
IDCJAC0001,042027,1968,02,41.9,Y
IDCJAC0001,042027,1968,03,56.1,Y
IDCJAC0001,042027,1968,04,19.5,Y
IDCJAC0001,042027,1968,05,49.0,Y
IDCJAC0001,042027,1968,06,8.9,Y
IDCJAC0001,042027,1968,07,51.5,Y
IDCJAC0001,042027,1968,08,80.7,Y
IDCJAC0001,042027,1968,09,6.4,Y
IDCJAC0001,042027,1968,10,13.9,Y
IDCJAC0001,042027,1968,11,2.8,Y
IDCJAC0001,042027,1968,12,99.9,Y
IDCJAC0001,042027,1969,01,48.0,Y
IDCJAC0001,042027,1969,02,5.3,Y
IDCJAC0001,042027,1969,03,131.5,Y
IDCJAC0001,042027,1969,04,49.5,Y
IDCJAC0001,042027,1969,05,65.5,Y
IDCJAC0001,042027,1969,06,32.8,Y
IDCJAC0001,042027,1969,07,19.5,Y
IDCJAC0001,042027,1969,08,20.2,Y
IDCJAC0001,042027,1969,09,48.3,Y
IDCJAC0001,042027,1969,10,169.2,Y
IDCJAC0001,042027,1969,11,104.0,Y
IDCJAC0001,042027,1969,12,24.7,Y
IDCJAC0001,042027,1970,01,116.2,Y
IDCJAC0001,042027,1970,02,100.3,Y
IDCJAC0001,042027,1970,03,6.9,Y
IDCJAC0001,042027,1970,04,35.3,Y
IDCJAC0001,042027,1970,05,14.0,Y
IDCJAC0001,042027,1970,06,6.8,Y
IDCJAC0001,042027,1970,07,0.0,Y
IDCJAC0001,042027,1970,08,17.0,Y
IDCJAC0001,042027,1970,09,140.8,Y
IDCJAC0001,042027,1970,10,19.4,Y
IDCJAC0001,042027,1970,11,108.1,Y
IDCJAC0001,042027,1970,12,156.4,Y
IDCJAC0001,042027,1971,01,129.0,Y
IDCJAC0001,042027,1971,02,56.2,Y
IDCJAC0001,042027,1971,03,21.1,Y
IDCJAC0001,042027,1971,04,17.0,Y
IDCJAC0001,042027,1971,05,22.6,Y
IDCJAC0001,042027,1971,06,5.6,Y
IDCJAC0001,042027,1971,07,70.5,Y
IDCJAC0001,042027,1971,08,89.7,Y
IDCJAC0001,042027,1971,09,48.9,Y
IDCJAC0001,042027,1971,10,24.8,Y
IDCJAC0001,042027,1971,11,38.7,Y
IDCJAC0001,042027,1971,12,70.9,Y
IDCJAC0001,042027,1972,01,32.1,Y
IDCJAC0001,042027,1972,02,20.6,Y
IDCJAC0001,042027,1972,03,9.4,Y
IDCJAC0001,042027,1972,04,73.4,Y
IDCJAC0001,042027,1972,05,12.4,Y
IDCJAC0001,042027,1972,06,25.2,Y
IDCJAC0001,042027,1972,07,0.0,Y
IDCJAC0001,042027,1972,08,28.8,Y
IDCJAC0001,042027,1972,09,44.8,Y
IDCJAC0001,042027,1972,10,96.4,Y
IDCJAC0001,042027,1972,11,156.0,Y
IDCJAC0001,042027,1972,12,18.0,Y
IDCJAC0001,042027,1973,01,41.2,Y
IDCJAC0001,042027,1973,02,235.8,Y
IDCJAC0001,042027,1973,03,25.1,Y
IDCJAC0001,042027,1973,04,0.0,Y
IDCJAC0001,042027,1973,05,11.1,Y
IDCJAC0001,042027,1973,06,13.4,Y
IDCJAC0001,042027,1973,07,63.5,Y
IDCJAC0001,042027,1973,08,26.7,Y
IDCJAC0001,042027,1973,09,54.6,Y
IDCJAC0001,042027,1973,10,31.2,Y
IDCJAC0001,042027,1973,11,104.7,Y
IDCJAC0001,042027,1973,12,87.4,Y
IDCJAC0001,042027,1974,01,322.0,Y
IDCJAC0001,042027,1974,02,13.0,Y
IDCJAC0001,042027,1974,03,61.4,Y
IDCJAC0001,042027,1974,04,39.6,Y
IDCJAC0001,042027,1974,05,94.6,Y
IDCJAC0001,042027,1974,06,28.8,Y
IDCJAC0001,042027,1974,07,2.4,Y
IDCJAC0001,042027,1974,08,24.2,Y
IDCJAC0001,042027,1974,09,8.0,Y
IDCJAC0001,042027,1974,10,43.5,Y
IDCJAC0001,042027,1974,11,59.0,Y
IDCJAC0001,042027,1974,12,10.2,Y
IDCJAC0001,042027,1975,01,30.2,Y
IDCJAC0001,042027,1975,02,52.8,Y
IDCJAC0001,042027,1975,03,44.0,Y
IDCJAC0001,042027,1975,04,4.0,Y
IDCJAC0001,042027,1975,05,0.0,Y
IDCJAC0001,042027,1975,06,39.8,Y
IDCJAC0001,042027,1975,07,76.0,Y
IDCJAC0001,042027,1975,08,24.6,Y
IDCJAC0001,042027,1975,09,26.0,Y
IDCJAC0001,042027,1975,10,35.2,Y
IDCJAC0001,042027,1975,11,30.0,Y
IDCJAC0001,042027,1975,12,102.6,Y
IDCJAC0001,042027,1976,01,77.4,Y
IDCJAC0001,042027,1976,02,372.2,Y
IDCJAC0001,042027,1976,03,62.8,Y
IDCJAC0001,042027,1976,04,6.4,Y
IDCJAC0001,042027,1976,05,49.6,Y
IDCJAC0001,042027,1976,06,30.2,Y
IDCJAC0001,042027,1976,07,26.6,Y
IDCJAC0001,042027,1976,08,5.4,Y
IDCJAC0001,042027,1976,09,36.2,Y
IDCJAC0001,042027,1976,10,30.4,Y
IDCJAC0001,042027,1976,11,87.7,Y
IDCJAC0001,042027,1976,12,22.0,Y
IDCJAC0001,042027,1977,01,101.0,Y
IDCJAC0001,042027,1977,02,124.6,Y
IDCJAC0001,042027,1977,03,84.6,Y
IDCJAC0001,042027,1977,04,39.0,Y
IDCJAC0001,042027,1977,05,95.8,Y
IDCJAC0001,042027,1977,06,8.6,Y
IDCJAC0001,042027,1977,07,4.6,Y
IDCJAC0001,042027,1977,08,15.8,Y
IDCJAC0001,042027,1977,09,16.9,Y
IDCJAC0001,042027,1977,10,29.8,Y
IDCJAC0001,042027,1977,11,10.6,Y
IDCJAC0001,042027,1977,12,19.0,Y
IDCJAC0001,042027,1978,01,129.7,Y
IDCJAC0001,042027,1978,02,5.6,Y
IDCJAC0001,042027,1978,03,34.8,Y
IDCJAC0001,042027,1978,04,11.0,Y
IDCJAC0001,042027,1978,05,78.5,Y
IDCJAC0001,042027,1978,06,47.5,Y
IDCJAC0001,042027,1978,07,30.6,Y
IDCJAC0001,042027,1978,08,63.4,Y
IDCJAC0001,042027,1978,09,73.1,Y
IDCJAC0001,042027,1978,10,31.2,Y
IDCJAC0001,042027,1978,11,100.0,Y
IDCJAC0001,042027,1978,12,127.4,Y
IDCJAC0001,042027,1979,01,24.6,Y
IDCJAC0001,042027,1979,02,19.2,Y
IDCJAC0001,042027,1979,03,31.6,Y
IDCJAC0001,042027,1979,04,16.8,Y
IDCJAC0001,042027,1979,05,51.0,Y
IDCJAC0001,042027,1979,06,42.8,Y
IDCJAC0001,042027,1979,07,6.6,Y
IDCJAC0001,042027,1979,08,15.4,Y
IDCJAC0001,042027,1979,09,35.4,Y
IDCJAC0001,042027,1979,10,100.9,Y
IDCJAC0001,042027,1979,11,21.2,Y
IDCJAC0001,042027,1979,12,18.8,Y
IDCJAC0001,042027,1980,01,35.8,Y
IDCJAC0001,042027,1980,02,5.6,Y
IDCJAC0001,042027,1980,03,9.8,Y
IDCJAC0001,042027,1980,04,3.0,Y
IDCJAC0001,042027,1980,05,31.6,Y
IDCJAC0001,042027,1980,06,4.4,Y
IDCJAC0001,042027,1980,07,14.6,Y
IDCJAC0001,042027,1980,08,7.4,Y
IDCJAC0001,042027,1980,09,0.8,Y
IDCJAC0001,042027,1980,10,43.7,Y
IDCJAC0001,042027,1980,11,16.4,Y
IDCJAC0001,042027,1980,12,124.2,Y
IDCJAC0001,042027,1981,01,6.9,Y
IDCJAC0001,042027,1981,02,45.2,Y
IDCJAC0001,042027,1981,03,3.8,Y
IDCJAC0001,042027,1981,04,22.2,Y
IDCJAC0001,042027,1981,05,52.2,Y
IDCJAC0001,042027,1981,06,60.9,Y
IDCJAC0001,042027,1981,07,80.6,Y
IDCJAC0001,042027,1981,08,15.0,Y
IDCJAC0001,042027,1981,09,3.8,Y
IDCJAC0001,042027,1981,10,48.0,Y
IDCJAC0001,042027,1981,11,72.4,Y
IDCJAC0001,042027,1981,12,54.2,Y
IDCJAC0001,042027,1982,01,117.8,Y
IDCJAC0001,042027,1982,02,13.0,Y
IDCJAC0001,042027,1982,03,160.5,Y
IDCJAC0001,042027,1982,04,6.0,Y
IDCJAC0001,042027,1982,05,6.4,Y
IDCJAC0001,042027,1982,06,0.0,Y
IDCJAC0001,042027,1982,07,31.4,Y
IDCJAC0001,042027,1982,08,19.2,Y
IDCJAC0001,042027,1982,09,22.2,Y
IDCJAC0001,042027,1982,10,45.6,Y
IDCJAC0001,042027,1982,11,1.4,Y
IDCJAC0001,042027,1982,12,78.0,Y
IDCJAC0001,042027,1983,01,70.9,Y
IDCJAC0001,042027,1983,02,13.8,Y
IDCJAC0001,042027,1983,03,19.9,Y
IDCJAC0001,042027,1983,04,135.0,Y
IDCJAC0001,042027,1983,05,143.6,Y
IDCJAC0001,042027,1983,06,82.2,Y
IDCJAC0001,042027,1983,07,16.4,Y
IDCJAC0001,042027,1983,08,36.0,Y
IDCJAC0001,042027,1983,09,39.2,Y
IDCJAC0001,042027,1983,10,64.0,Y
IDCJAC0001,042027,1983,11,170.2,Y
IDCJAC0001,042027,1983,12,56.2,Y
IDCJAC0001,042027,1984,01,217.0,Y
IDCJAC0001,042027,1984,02,88.2,Y
IDCJAC0001,042027,1984,03,22.4,Y
IDCJAC0001,042027,1984,04,110.8,Y
IDCJAC0001,042027,1984,05,9.6,Y
IDCJAC0001,042027,1984,06,80.2,Y
IDCJAC0001,042027,1984,07,135.0,Y
IDCJAC0001,042027,1984,08,13.2,Y
IDCJAC0001,042027,1984,09,42.0,Y
IDCJAC0001,042027,1984,10,66.6,Y
IDCJAC0001,042027,1984,11,20.0,Y
IDCJAC0001,042027,1984,12,48.2,Y
IDCJAC0001,042027,1985,01,2.0,Y
IDCJAC0001,042027,1985,02,14.0,Y
IDCJAC0001,042027,1985,03,29.1,Y
IDCJAC0001,042027,1985,04,15.0,Y
IDCJAC0001,042027,1985,05,9.6,Y
IDCJAC0001,042027,1985,06,7.5,Y
IDCJAC0001,042027,1985,07,108.9,Y
IDCJAC0001,042027,1985,08,64.2,Y
IDCJAC0001,042027,1985,09,24.0,Y
IDCJAC0001,042027,1985,10,84.2,Y
IDCJAC0001,042027,1985,11,69.6,Y
IDCJAC0001,042027,1985,12,94.0,Y
IDCJAC0001,042027,1986,01,18.6,Y
IDCJAC0001,042027,1986,02,32.0,Y
IDCJAC0001,042027,1986,03,0.0,Y
IDCJAC0001,042027,1986,04,4.8,Y
IDCJAC0001,042027,1986,05,67.0,Y
IDCJAC0001,042027,1986,06,0.0,Y
IDCJAC0001,042027,1986,07,55.4,Y
IDCJAC0001,042027,1986,08,34.0,Y
IDCJAC0001,042027,1986,09,48.6,Y
IDCJAC0001,042027,1986,10,42.8,Y
IDCJAC0001,042027,1986,11,102.6,Y
IDCJAC0001,042027,1986,12,15.0,Y
IDCJAC0001,042027,1987,01,81.7,Y
IDCJAC0001,042027,1987,02,32.5,Y
IDCJAC0001,042027,1987,03,13.1,Y
IDCJAC0001,042027,1987,04,0.0,Y
IDCJAC0001,042027,1987,05,86.2,Y
IDCJAC0001,042027,1987,06,27.4,Y
IDCJAC0001,042027,1987,07,33.6,Y
IDCJAC0001,042027,1987,08,57.5,Y
IDCJAC0001,042027,1987,09,6.0,Y
IDCJAC0001,042027,1987,10,76.0,Y
IDCJAC0001,042027,1987,11,66.6,Y
IDCJAC0001,042027,1987,12,57.4,Y
IDCJAC0001,042027,1988,01,70.4,Y
IDCJAC0001,042027,1988,02,112.2,Y
IDCJAC0001,042027,1988,03,6.0,Y
IDCJAC0001,042027,1988,04,298.3,Y
IDCJAC0001,042027,1988,05,6.4,Y
IDCJAC0001,042027,1988,06,5.8,Y
IDCJAC0001,042027,1988,07,54.6,Y
IDCJAC0001,042027,1988,08,24.6,Y
IDCJAC0001,042027,1988,09,66.1,Y
IDCJAC0001,042027,1988,10,4.4,Y
IDCJAC0001,042027,1988,11,66.0,Y
IDCJAC0001,042027,1988,12,31.2,Y
IDCJAC0001,042027,1989,01,60.0,Y
IDCJAC0001,042027,1989,02,6.6,Y
IDCJAC0001,042027,1989,03,134.6,Y
IDCJAC0001,042027,1989,04,75.0,Y
IDCJAC0001,042027,1989,05,70.2,Y
IDCJAC0001,042027,1989,06,40.3,Y
IDCJAC0001,042027,1989,07,30.0,Y
IDCJAC0001,042027,1989,08,3.0,Y
IDCJAC0001,042027,1989,09,0.0,Y
IDCJAC0001,042027,1989,10,37.5,Y
IDCJAC0001,042027,1989,11,86.6,Y
IDCJAC0001,042027,1989,12,15.0,Y
IDCJAC0001,042027,1990,01,68.2,Y
IDCJAC0001,042027,1990,02,39.0,Y
IDCJAC0001,042027,1990,03,65.4,Y
IDCJAC0001,042027,1990,04,129.5,Y
IDCJAC0001,042027,1990,05,60.8,Y
IDCJAC0001,042027,1990,06,31.0,Y
IDCJAC0001,042027,1990,07,36.8,Y
IDCJAC0001,042027,1990,08,8.6,Y
IDCJAC0001,042027,1990,09,20.4,Y
IDCJAC0001,042027,1990,10,14.0,Y
IDCJAC0001,042027,1990,11,0.4,Y
IDCJAC0001,042027,1990,12,44.6,Y
IDCJAC0001,042027,1991,01,173.6,Y
IDCJAC0001,042027,1991,02,104.0,Y
IDCJAC0001,042027,1991,03,15.4,Y
IDCJAC0001,042027,1991,04,0.0,Y
IDCJAC0001,042027,1991,05,96.0,Y
IDCJAC0001,042027,1991,06,17.8,Y
IDCJAC0001,042027,1991,07,31.4,Y
IDCJAC0001,042027,1991,08,0.0,Y
IDCJAC0001,042027,1991,09,1.0,Y
IDCJAC0001,042027,1991,10,8.2,Y
IDCJAC0001,042027,1991,11,62.0,Y
IDCJAC0001,042027,1991,12,60.8,Y
IDCJAC0001,042027,1992,01,44.2,Y
IDCJAC0001,042027,1992,02,89.0,Y
IDCJAC0001,042027,1992,03,5.4,Y
IDCJAC0001,042027,1992,04,18.0,Y
IDCJAC0001,042027,1992,05,18.4,Y
IDCJAC0001,042027,1992,06,2.6,Y
IDCJAC0001,042027,1992,07,52.2,Y
IDCJAC0001,042027,1992,08,50.6,Y
IDCJAC0001,042027,1992,09,9.8,Y
IDCJAC0001,042027,1992,10,43.6,Y
IDCJAC0001,042027,1992,11,16.8,Y
IDCJAC0001,042027,1992,12,86.4,Y
IDCJAC0001,042027,1993,01,66.2,Y
IDCJAC0001,042027,1993,02,60.2,Y
IDCJAC0001,042027,1993,03,16.6,Y
IDCJAC0001,042027,1993,04,0.0,Y
IDCJAC0001,042027,1993,05,21.2,Y
IDCJAC0001,042027,1993,06,60.2,Y
IDCJAC0001,042027,1993,07,82.0,Y
IDCJAC0001,042027,1993,08,34.2,Y
IDCJAC0001,042027,1993,09,37.2,Y
IDCJAC0001,042027,1993,10,41.8,Y
IDCJAC0001,042027,1993,11,18.6,Y
IDCJAC0001,042027,1993,12,71.0,Y
IDCJAC0001,042027,1994,01,16.0,Y
IDCJAC0001,042027,1994,02,157.4,Y
IDCJAC0001,042027,1994,03,43.2,Y
IDCJAC0001,042027,1994,04,0.0,Y
IDCJAC0001,042027,1994,05,0.0,Y
IDCJAC0001,042027,1994,06,3.5,Y
IDCJAC0001,042027,1994,07,3.5,Y
IDCJAC0001,042027,1994,08,13.0,Y
IDCJAC0001,042027,1994,09,5.0,Y
IDCJAC0001,042027,1994,10,28.0,Y
IDCJAC0001,042027,1994,11,39.2,Y
IDCJAC0001,042027,1994,12,32.0,Y
IDCJAC0001,042027,1995,01,164.8,Y
IDCJAC0001,042027,1995,02,69.7,Y
IDCJAC0001,042027,1995,03,18.0,Y
IDCJAC0001,042027,1995,04,0.0,Y
IDCJAC0001,042027,1995,05,34.6,Y
IDCJAC0001,042027,1995,06,43.3,Y
IDCJAC0001,042027,1995,07,3.0,Y
IDCJAC0001,042027,1995,08,2.0,Y
IDCJAC0001,042027,1995,09,27.4,Y
IDCJAC0001,042027,1995,10,36.6,Y
IDCJAC0001,042027,1995,11,196.3,Y
IDCJAC0001,042027,1995,12,61.5,Y
IDCJAC0001,042027,1996,01,269.3,Y
IDCJAC0001,042027,1996,02,27.0,Y
IDCJAC0001,042027,1996,03,12.7,Y
IDCJAC0001,042027,1996,04,38.7,Y
IDCJAC0001,042027,1996,05,104.5,Y
IDCJAC0001,042027,1996,06,24.2,Y
IDCJAC0001,042027,1996,07,39.9,Y
IDCJAC0001,042027,1996,08,36.2,Y
IDCJAC0001,042027,1996,09,22.6,Y
IDCJAC0001,042027,1996,10,37.0,Y
IDCJAC0001,042027,1996,11,29.8,Y
IDCJAC0001,042027,1996,12,114.8,Y
IDCJAC0001,042027,1997,01,136.6,Y
IDCJAC0001,042027,1997,02,142.8,Y
IDCJAC0001,042027,1997,03,30.0,Y
IDCJAC0001,042027,1997,04,0.0,Y
IDCJAC0001,042027,1997,05,46.1,Y
IDCJAC0001,042027,1997,06,15.4,Y
IDCJAC0001,042027,1997,07,0.0,Y
IDCJAC0001,042027,1997,08,1.9,Y
IDCJAC0001,042027,1997,09,17.3,Y
IDCJAC0001,042027,1997,10,45.6,Y
IDCJAC0001,042027,1997,11,57.1,Y
IDCJAC0001,042027,1997,12,102.2,Y
IDCJAC0001,042027,1998,01,17.6,Y
IDCJAC0001,042027,1998,02,87.3,Y
IDCJAC0001,042027,1998,03,10.3,Y
IDCJAC0001,042027,1998,04,38.3,Y
IDCJAC0001,042027,1998,05,78.2,Y
IDCJAC0001,042027,1998,06,67.4,Y
IDCJAC0001,042027,1998,07,99.0,Y
IDCJAC0001,042027,1998,08,139.2,Y
IDCJAC0001,042027,1998,09,85.6,Y
IDCJAC0001,042027,1998,10,83.0,Y
IDCJAC0001,042027,1998,11,31.6,Y
IDCJAC0001,042027,1998,12,38.0,Y
IDCJAC0001,042027,1999,01,147.6,Y
IDCJAC0001,042027,1999,02,21.4,Y
IDCJAC0001,042027,1999,03,116.8,Y
IDCJAC0001,042027,1999,04,22.9,Y
IDCJAC0001,042027,1999,05,2.4,Y
IDCJAC0001,042027,1999,06,46.0,Y
IDCJAC0001,042027,1999,07,53.1,Y
IDCJAC0001,042027,1999,08,26.8,Y
IDCJAC0001,042027,1999,10,47.2,Y
IDCJAC0001,042027,1999,11,106.7,Y
IDCJAC0001,042027,1999,12,74.8,Y
IDCJAC0001,042027,2000,01,82.6,Y
IDCJAC0001,042027,2000,02,69.4,Y
IDCJAC0001,042027,2000,03,185.1,Y
IDCJAC0001,042027,2000,04,18.4,Y
IDCJAC0001,042027,2000,05,17.0,Y
IDCJAC0001,042027,2000,06,11.4,Y
IDCJAC0001,042027,2000,08,7.6,Y
IDCJAC0001,042027,2000,09,2.4,Y
IDCJAC0001,042027,2000,10,76.1,Y
IDCJAC0001,042027,2000,11,161.0,Y
IDCJAC0001,042027,2000,12,2.0,Y
IDCJAC0001,042027,2001,01,101.8,Y
IDCJAC0001,042027,2001,03,70.2,Y
IDCJAC0001,042027,2001,04,10.6,Y
IDCJAC0001,042027,2001,05,29.4,Y
IDCJAC0001,042027,2001,07,89.2,Y
IDCJAC0001,042027,2001,08,4.4,Y
IDCJAC0001,042027,2001,09,7.5,Y
IDCJAC0001,042027,2001,10,54.9,Y
IDCJAC0001,042027,2001,11,96.8,Y
IDCJAC0001,042027,2001,12,30.8,Y
IDCJAC0001,042027,2002,01,2.6,Y
IDCJAC0001,042027,2002,02,65.4,Y
IDCJAC0001,042027,2002,03,44.9,Y
IDCJAC0001,042027,2002,04,0.0,Y
IDCJAC0001,042027,2002,05,2.6,Y
IDCJAC0001,042027,2002,06,12.6,Y
IDCJAC0001,042027,2002,07,7.2,Y
IDCJAC0001,042027,2002,08,48.6,Y
IDCJAC0001,042027,2002,09,12.3,Y
IDCJAC0001,042027,2002,10,40.5,Y
IDCJAC0001,042027,2002,11,11.4,Y
IDCJAC0001,042027,2002,12,105.8,Y
IDCJAC0001,042027,2003,01,13.0,Y
IDCJAC0001,042027,2003,02,51.2,Y
IDCJAC0001,042027,2003,03,12.8,Y
IDCJAC0001,042027,2003,04,63.2,Y
IDCJAC0001,042027,2003,05,0.0,Y
IDCJAC0001,042027,2003,06,45.0,Y
IDCJAC0001,042027,2003,07,32.6,Y
IDCJAC0001,042027,2003,08,28.2,Y
IDCJAC0001,042027,2003,09,0.0,Y
IDCJAC0001,042027,2003,10,62.3,Y
IDCJAC0001,042027,2003,11,15.1,Y
IDCJAC0001,042027,2003,12,101.5,Y
IDCJAC0001,042027,2004,02,46.6,Y
IDCJAC0001,042027,2004,03,208.2,Y
IDCJAC0001,042027,2004,04,34.0,Y
IDCJAC0001,042027,2004,05,14.0,Y
IDCJAC0001,042027,2004,06,4.6,Y
IDCJAC0001,042027,2004,07,12.0,Y
IDCJAC0001,042027,2004,08,15.0,Y
IDCJAC0001,042027,2004,09,63.2,Y
IDCJAC0001,042027,2004,10,25.3,Y
IDCJAC0001,042027,2004,11,145.7,Y
IDCJAC0001,042027,2004,12,99.0,Y
IDCJAC0001,042027,2005,01,55.5,Y
IDCJAC0001,042027,2005,02,13.6,Y
IDCJAC0001,042027,2005,03,32.8,Y
IDCJAC0001,042027,2005,04,0.0,Y
IDCJAC0001,042027,2005,05,57.8,Y
IDCJAC0001,042027,2005,07,0.0,Y
IDCJAC0001,042027,2005,08,9.5,Y
IDCJAC0001,042027,2005,09,6.8,Y
IDCJAC0001,042027,2005,10,65.2,Y
IDCJAC0001,042027,2005,11,45.4,Y
IDCJAC0001,042027,2005,12,81.2,Y
IDCJAC0001,042027,2006,01,45.8,Y
IDCJAC0001,042027,2006,02,84.6,Y
IDCJAC0001,042027,2006,03,47.4,Y
IDCJAC0001,042027,2006,04,18.6,Y
IDCJAC0001,042027,2006,05,5.0,Y
IDCJAC0001,042027,2006,06,26.8,Y
IDCJAC0001,042027,2006,07,27.0,Y
IDCJAC0001,042027,2006,08,8.2,Y
IDCJAC0001,042027,2006,09,36.0,Y
IDCJAC0001,042027,2006,10,3.6,Y
IDCJAC0001,042027,2006,11,24.8,Y
IDCJAC0001,042027,2006,12,15.6,Y
IDCJAC0001,042027,2007,01,45.2,Y
IDCJAC0001,042027,2007,02,36.2,Y
IDCJAC0001,042027,2007,03,47.4,Y
IDCJAC0001,042027,2007,04,10.8,Y
IDCJAC0001,042027,2007,05,13.4,Y
IDCJAC0001,042027,2007,06,29.4,Y
IDCJAC0001,042027,2007,07,0.0,Y
IDCJAC0001,042027,2007,08,38.6,Y
IDCJAC0001,042027,2007,09,0.0,Y
IDCJAC0001,042027,2007,10,25.2,Y
IDCJAC0001,042027,2007,11,70.8,Y
IDCJAC0001,042027,2008,01,62.8,Y
IDCJAC0001,042027,2008,02,111.4,Y
IDCJAC0001,042027,2008,03,0.0,Y
IDCJAC0001,042027,2008,04,0.0,Y
IDCJAC0001,042027,2008,05,3.0,Y
IDCJAC0001,042027,2008,06,45.6,Y
IDCJAC0001,042027,2008,07,56.8,Y
IDCJAC0001,042027,2008,08,15.5,Y
IDCJAC0001,042027,2008,09,101.6,Y
IDCJAC0001,042027,2008,10,25.0,Y
IDCJAC0001,042027,2008,11,61.7,Y
IDCJAC0001,042027,2008,12,57.2,Y
IDCJAC0001,042027,2009,01,75.6,Y
IDCJAC0001,042027,2009,02,99.6,Y
IDCJAC0001,042027,2009,03,0.0,Y
IDCJAC0001,042027,2009,05,83.2,Y
IDCJAC0001,042027,2009,06,8.8,Y
IDCJAC0001,042027,2009,07,11.6,Y
IDCJAC0001,042027,2009,08,0.0,Y
IDCJAC0001,042027,2009,09,35.2,Y
IDCJAC0001,042027,2009,10,4.6,Y
IDCJAC0001,042027,2009,11,28.0,Y
IDCJAC0001,042027,2009,12,137.0,Y
IDCJAC0001,042027,2010,01,15.4,Y
IDCJAC0001,042027,2010,02,83.8,Y
IDCJAC0001,042027,2010,03,206.8,Y
